,created_at,tweet,sentiment,label
1580,11/14/2022 17:32,g greget ngelihatnya,0,netral
1581,11/14/2022 17:32,ayodong meme g,0,netral
1582,11/14/2022 17:32,wisnu stpl yantie digital transformation expo sbg salah rangkai side event ktt g indonesia resmi buka,-3,negatif
1583,11/14/2022 17:32,dukung lancar acara puncak giat g indonesia,5,positif
1584,11/14/2022 17:32,digital transformation expo sbg salah rangkai side event ktt g indonesia resmi buka,-3,negatif
1585,11/14/2022 17:32,seru kali yah lihat defense negara ngelindungi hokagenya ktt g,8,positif
1586,11/14/2022 17:32,wisnu tidak media akses media center ktt g,-3,negatif
1587,11/14/2022 17:32,komparasi adu kuat mobil presiden amerika vs china ktt g,0,netral
1588,11/14/2022 17:32,presiden as joe biden komitmen dukung baik kembang ekonomi indonesia pusat tumbuh ekonomi dunia erick thohir,14,positif
1589,11/14/2022 17:32,jelang h gelar puncak ktt g tanggal november bal mari riah tagar postingan sosial media mu,6,positif
1590,11/14/2022 17:32,indonesia tuan tinggal ktt g kirim undang konfirmasi hadir tingkat datang benarbenar suasana dunia sulit dukung kttg,16,positif
1591,11/14/2022 17:32,arsjad rasjid tumbuh ekonomi indonesia alami tingkat p pilar lanjut,0,netral
1592,11/14/2022 17:31,lavrov nyantai nikmat suasana sore bal,7,positif
1593,11/14/2022 17:31,aku jongos ngak didik otak serba palsu sesuai akuntnya alhamdulillah pagi samping sibuk hadir ktt asean kamboja ktt g bal pagi jokowi resmi masjid raya solo,27,positif
1594,11/14/2022 17:31,media registrasi akses media center ktt g,2,positif
1595,11/14/2022 17:31,ruhut buzerp panik cozx jagoanx g undang g,-2,negatif
1596,11/14/2022 17:31,g wqwqwqwkwkw,0,netral
1597,11/14/2022 17:31,indonesia tuan tinggal ktt g kirim undang konfirmasi hadir tingkat hadir benarbenar suasana dunia susah dukung kttg,19,positif
1598,11/14/2022 17:31,g tumbuh ekonomi wilayah,0,netral
1599,11/14/2022 17:31,momen datang pimpin anggota g hadir ktt g balisetidaknyaada kepala negara g konfirmasi datang kepala negara tidak hadir ktt gyakni rusia brasil meksiko,-9,negatif
1600,11/14/2022 17:31,wow g in bal,0,netral
1601,11/14/2022 17:31,amerika serikat antusias dukung presidensi indonesia g perintah sambut positif dukung sukses indonesia sukses,23,positif
1602,11/14/2022 17:30,sukses laksana ktt g indonesia,3,positif
1603,11/14/2022 17:30,temu bilateral presiden ri jokowi presiden turki recep tayyip erdogan ktt g bal,2,positif
1604,11/14/2022 17:30,wisnu tidak media akses media center ktt g aman,-3,negatif
1605,11/14/2022 17:30,g acara anggur sok bnyak acara izin nanyak wan ente undang tawar jongoz side event side event side event g,-14,negatif
1606,11/14/2022 17:30,ajar sejarah menteri negri rusia hadir g indonesia,3,positif
1607,11/14/2022 17:30,jet iya terrorist criminal yari igiye muri indonesia aho yagiye kwihumuriza table dhonneur munama iya g nubwo we abarizwa muri s,0,netral
1608,11/14/2022 17:30,rais wa china xi jinping amekutana na mwenzake wa marekani joe biden mkoani bal indonesia katika mkutano wa wa g wa nchi zinazoongoza kiuchumi duniani,3,positif
1609,11/14/2022 17:30,sandiaga target ktt g bal sumbang devisa pariwisata usd juta moga sukses g bal gelar g,4,positif
1610,11/14/2022 17:30,sebab ktt g sidang sambo tunda evaluasi,4,positif
1611,11/14/2022 17:29,puncak ktt g tunai tanggal november hotel the apurva kempinski nusa bal kepala negara langsung kepala negara rusia brazil meksiko wakil jabat negara tsb,-3,negatif
1612,11/14/2022 17:29,ogut acara norak lokasi banget area giat g pantau giat aman g pimpin langsung panglima tni ga gede gedein,7,positif
1613,11/14/2022 17:29,sedih event g tidak undang ganjarpranowo event level kepala negara caloncalon pimpin negara,-12,negatif
1614,11/14/2022 17:29,wisnu stpl yantie presidensi g gelar digital transformation expo kali dlm sejarah,2,positif
1615,11/14/2022 17:29,orang milik akal anies undang g bal saksi,4,positif
1616,11/14/2022 17:29,g daftar dateng,3,positif
1617,11/14/2022 17:29,presidensi g gelar digital transformation expo kali dlm sejarah,2,positif
1618,11/14/2022 17:29,wan badut suka halu ketemu joe biden brokok ketemu kayak emper gin ktt g nusadua wan jimbaran bikin tertawa ajas capres premature,-4,negatif
1619,11/14/2022 17:29,g citra basi cari bandar drun,-10,negatif
1620,11/14/2022 17:29,presiden ukraina dateng offline g presiden rusia situ presiden cie ciee marah,-3,negatif
1621,11/14/2022 17:29,puncak ktt g jalan tanggal november hotel the apurva kempinski nusa bal kepala negara langsung kepala negara rusia brazil meksiko wakil jabat negara tsb duku,-6,negatif
1622,11/14/2022 17:28,g salah kostum,-4,negatif
1623,11/14/2022 17:28,kakanwil kemenkumham sumsel harun sulianto apresiasi rutan prabumulih ikut senam kumham semarak ktt g,0,netral
1624,11/14/2022 17:28,hebatt tidak lupa manfaat ajang g perintah provinsi papua hadir komoditas unggul kenal laksana g nusa bal,1,positif
1625,11/14/2022 17:28,kominfo gelar dte ktt g bawa pilar transformasi digital,3,positif
1626,11/14/2022 17:28,aya sauya reply sukses ktt g,8,positif
1627,11/14/2022 17:28,stock kosong fokus produksi khusus serta ktt g bal joe biden mesen unitbuat,1,positif
1628,11/14/2022 17:28,g sederhana mudah paham daftar tidak undang,1,positif
1629,11/14/2022 17:27,acara g hadir negara bayangin jokowi jemput tidak buang jemput biden ga murka xin jin ping,1,positif
1630,11/14/2022 17:27,temu bilateral presiden ri jokowi pm jepang fumio kishida ktt g bal,2,positif
1631,11/14/2022 17:27,adil negeri jakarta selatan tunda sidang dakwa ferdy sambo dan kawan mohon jaksa tuntut jpu alas jpu tunda sidang ferdy sambo evaluasi laksana sidang,9,positif
1632,11/14/2022 17:27,jsp serta ktt g tidak hati serta ijazah didik ragu,-3,negatif
1633,11/14/2022 17:27,momen presiden erdogan bal hadir ktt g,2,positif
1634,11/14/2022 17:27,forum g bodoh tawar isi side eventnya g acara bloomberg ajar bahasa inggris jangan denger erti kgk bilang presiden hebat erti kgk kadrun,-16,negatif
1635,11/14/2022 17:27,media center ktt g akses media registrasi,2,positif
1636,11/14/2022 17:27,dukung sukses rangkai giat g indonesia,3,positif
1637,11/14/2022 17:27,g si poltak ab bohong,-2,negatif
1638,11/14/2022 17:26,g suruh kang les bahasa inggris presiden sonoo,-6,negatif
1639,11/14/2022 17:26,wisnu stpl yantie dte salah deliverables forum dewg dlm rangkai presidensi g,-6,negatif
1640,11/14/2022 17:26,cari celah nich kadrun ga mempan mainin esemka melulu omong main interneasional main russia g kasim,-15,negatif
1641,11/14/2022 17:26,dte salah deliverables forum dewg dlm rangkai presidensi g,-6,negatif
1642,11/14/2022 17:26,sibuk dg g gitu banget liat v,7,positif
1643,11/14/2022 17:26,seru mantau g isu menlu russia dilariin rs sakit jantung hotel,0,netral
1644,11/14/2022 17:26,andy rk side event g sesuai pamflet resmi g bicara forum backdropnya,4,positif
1645,11/14/2022 17:26,g angkat topik utama bicara sehat transisi energi transformasi digital p pilar lanjut,12,positif
1646,11/14/2022 17:25,biar undang g wkwkwk,6,positif
1647,11/14/2022 17:25,acara side event acara resmi g,2,positif
1648,11/14/2022 17:25,puncak ktt g tanggal november hotel the apurva kempinski nusa bal kepala negara langsung kepala negara rusia brazil meksiko wakil jabat negara tsb,-6,negatif
1649,11/14/2022 17:25,pimpin dunia g undang anies baswedan keringat ruang berac kafir ruhut marah sprt firaun,-10,negatif
1650,11/14/2022 17:25,g momen tidak ubah,-5,negatif
1651,11/14/2022 17:25,g summit in baliindonesia,0,netral
1652,11/14/2022 17:25,jadi langka lampu elon musk padam bicara virtual forum resmi g lengkap,6,positif
1653,11/14/2022 17:25,ketua komisi iii dpr tidak soal sidang ferdy sambo tunda ktt g,0,netral
1654,11/14/2022 17:25,tampil inisiatif transformasi digital dte deliverables forum dewg g,3,positif
1655,11/14/2022 17:25,perdana menteri kanada justin trudeau bal hadir summit indonesia ktt g foto fotomedia center g indonesiafikri yusuffoc laman foto,8,positif
1656,11/14/2022 17:25,emang acara inti g iya emang samping anies pimpin negara tolong disebutin,-1,negatif
1657,11/14/2022 17:25,sambut biden ktt g tari pendet sambut raja salman,7,positif
1658,11/14/2022 17:25,presiden amerika serikat as joe biden bal hadir ktt g pesawat darat minggu malam wita biden sambut tari pendet foto bagi sumber cnbc indonesia,8,positif
1659,11/14/2022 17:24,indonesia tuan tinggal ktt g kirim undang konfirmasi hadir tingkat hadir suasana dunia susah dukung kttg,19,positif
1660,11/14/2022 17:24,bal trend g acara periods wbg tanggal nov,-4,negatif
1661,11/14/2022 17:24,regis akses media center ktt g,2,positif
1662,11/14/2022 17:24,buzzernya tebar isu bohong wan ambruk tidak prestasi diendorse g bal anies undang bicara woy eko tololemang pikir anies siapapenghargaan terima beli kodi,-13,negatif
1663,11/14/2022 17:24,budimab earth g akibat cerdas,1,positif
1664,11/14/2022 17:24,menteri bumn kabinet damping presiden joko widodo temu bilateral indonesia amerika serikatdalam sempat presiden joe biden apresiasi pimpin indonesia g,0,netral
1665,11/14/2022 17:24,video joe biden xi jinping temu ktt g,2,positif
1666,11/14/2022 17:24,g sambut duta afghanistan yaman bud,3,positif
1667,11/14/2022 17:23,perintah pasti logistik akomodasi tunjang jelang ktt g aman aceh hadir dukung,18,positif
1668,11/14/2022 17:23,puncak ktt g tanggal november hotel the apurva kempinski nusa bal kepala negara langsung kepala negara rusia brazil meksiko wakil jabat negara tsb du,-6,negatif
1669,11/14/2022 17:23,side event g langsung framing important person g dasar licik culas,3,positif
1670,11/14/2022 17:23,pulih indonesia g momentum indonesia tahan terpa krisis ekonomi aceh hadir dukung,2,positif
1671,11/14/2022 17:23,pakar apresiasi jokowi luncur pandemic fund ktt g,-1,negatif
1672,11/14/2022 17:23,unduh unduh twibbon video ktt g bal kosong inexperienced display edit hp dg mudah,0,netral
1673,11/14/2022 17:23,perintah jokowi bangga aceh dukung giat g indonesia aceh hadir dukung,13,positif
1674,11/14/2022 17:23,bahas layan sehat klikdokter partisipasi forum ceo bloomberg ktt g,13,positif
1675,11/14/2022 17:23,g dampak positif bangsa indonesia aceh hadir dukung,7,positif
1676,11/14/2022 17:23,rizal ramli indikator relevan ukur sejahtera rakyat hdi indonesia peringkat g,3,positif
1677,11/14/2022 17:23,g gak kalap kecuali kadrun gak terima junjung tolak khalayak laen waras,-1,negatif
1678,11/14/2022 17:22,gisellejkt tunggu ktt g sel,1,positif
1679,11/14/2022 17:22,indonesia tuan tinggal ktt g kirim undang konfirmasi hadir tingkat datang lampau situasi dunia sukar dukung kttg,16,positif
1680,11/14/2022 17:22,ri kpk agenda ktt g mana setneg,0,netral
1681,11/14/2022 17:22,pimpin negara tamu presidensi g bal mobil lapis baja siap,2,positif
1682,11/14/2022 17:22,sby gabung g waris indonesia join,-1,negatif
1683,11/14/2022 17:22,g yailah acara ecek ecek numpang beken bicara kaki bangga keren podium presiden negeri payahhh kadrun kelas kelas kaki,-3,negatif
1684,11/14/2022 17:22,x dengar fasih bicara nga salah pimpin dunia rebut bantu rusia ukraine sdh aman tidak hadir g,-4,negatif
1685,11/14/2022 17:22,temu bilateral jokowijoe biden ktt g bal,2,positif
1686,11/14/2022 17:22,data tumbuh ekonomi g kuartal iii ri,-3,negatif
1687,11/14/2022 17:22,acara ktt g bal dampak positif umkm,1,positif
1688,11/14/2022 17:22,badut ancol numpang foto biar anggap kaum kadrun libat g maksa banget numpang tenar sibadut parah kadrun percaya gitu,-3,negatif
1689,11/14/2022 17:22,g yah,0,netral
1690,11/14/2022 17:22,kepala kejakasaan riau dukung sukses selenggara ktt g provinsi bal recover together recover stronger,10,positif
1691,11/14/2022 17:22,wuling air ev pakai touring bal kali ngecas wuling air ev ambil touring kendara motor listrik bas baterai jakartabali touring rangka ramai ktt g bal tempuh jarak,-4,negatif
1692,11/14/2022 17:22,jokowi harap ktt g bal hasil kerja konkret,11,positif
1693,11/14/2022 17:22,iya si gubernur ceplos ga paham sifat privasi rahasia bicara media bola liar partisipasi rusia g sorot dunia iya maluin,7,positif
1694,11/14/2022 17:22,kapolri harap brimob sukses aman ktt g,6,positif
1695,11/14/2022 17:21,arsjad rasjid kan deret waris indonesia g p pilar lanjut,5,positif
1696,11/14/2022 17:21,afa org indonesia media pesimis selenggara g tidak bangga sedikit ngara bangsa hati sdh tertutp benci sdg nencari makan sebar benci,2,positif
1697,11/14/2022 17:21,aya sauya reply sukses ktt g reply sukses ktt g dobel yaa,10,positif
1698,11/14/2022 17:21,sajak kedodoran dg kompetensi anies berani diri sinergi g calon bebek jokowi solo kepala kua,9,positif
1699,11/14/2022 17:20,moga bijak untung indonesia ktt g,7,positif
1700,11/14/2022 17:20,sukses ktt g,3,positif
1701,11/14/2022 17:20,g maaf iya situ kalikite tidak,-3,negatif
1702,11/14/2022 17:20,puncak ktt g laksana tanggal november hotel the apurva kempinski nusa bal kepala negara anggota langsung kepala negara rusia brazil meksiko wakil jabat negara tsb,-9,negatif
1703,11/14/2022 17:20,undang konferensi pers intimidasi represi konferensi rakyat menenetang g mati listrik dihalanghalangi datang intel diskusi buka selenggara indonesia peoples assembly mahasiswa pbhi rencak gelar,5,positif
1704,11/14/2022 17:20,delapan hotel kawasan nusa bal siap sambut delegasi ktt g,1,positif
1705,11/14/2022 17:20,h presidensi gby pass ngr rai relatif lenggang,2,positif
1706,11/14/2022 17:20,seru liatin teman teman dateng g,7,positif
1707,11/14/2022 17:20,suku cadang sedia hmid kendara listrik hyundai kttg,4,positif
1708,11/14/2022 17:20,kepala negara anggota g hadir ktt g bal daftar iriana tipu nusa arab cat masjid raya sheikh zayed solo,5,positif
1709,11/14/2022 17:20,hapus min isu bohong tuan rumah g jangan bikin kabar gak,-7,negatif
1710,11/14/2022 17:20,mas ngetweet g bal tunggu,1,positif
1711,11/14/2022 17:20,perdana menteri spanyol pedro sanchez serta negara maria begona gomez fernandez bal ikut live streamingnya,2,positif
1712,11/14/2022 17:20,ktt g kadrun tingkat tolol grade,-4,negatif
1713,11/14/2022 17:20,g joe biden gak ditemuin iya kaliber,0,netral
1714,11/14/2022 17:19,indonesia tuan tinggal ktt g kirim undang konfirmasi hadir tingkat datang situasi dunia sulit dukung kttg,12,positif
1715,11/14/2022 17:19,mari samasama dukung harap ktt g jalan lancar,15,positif
1716,11/14/2022 17:19,jelang ktt g pertamina patra niaga jatimbalinus sedia pasok avtur aman butuh wakil delegasi negaranegara g,-4,negatif
1717,11/14/2022 17:19,g jam terbang hebatyg konoha kq jam imitasi,3,positif
1718,11/14/2022 17:19,moga sembuh moga gelar g jalan sukses kendala apa amin,11,positif
1719,11/14/2022 17:19,bicara opo indonesia ketua g aman prsiapan baik serius dr sisi militer ato medis otak kait cina lockdown gara mutasi covid gmn mesti siap receh,-8,negatif
1720,11/14/2022 17:19,ktt g dampak positif ekonomi bal,1,positif
1721,11/14/2022 17:19,temu joe biden jokowi harap g hasil kerja konkret,13,positif
1722,11/14/2022 17:19,g yailah ente ga malu numpang beken acara jokowi cari panggung norak,-5,negatif
1723,11/14/2022 17:19,maju ekonomi indonesia g sukses,3,positif
1724,11/14/2022 17:19,jasa marga tata lansekap jalan tol bal mandara salah infrastruktur dukung mobilisasi delegasi negara anggota g,-4,negatif
1725,11/14/2022 17:18,ganjar sibuk keliling indonesia ga acara g,9,positif
1726,11/14/2022 17:18,lihat videovideo kendara militer g bal keren banget,4,positif
1727,11/14/2022 17:18,indonesia tuan rumah ktt g kirim undang konfirmasi hadir tingkat datang kondisi dunia sulit dukung kttg,14,positif
1728,11/14/2022 17:18,kepala lue anis g tolol kapasitas nyet,-6,negatif
1729,11/14/2022 17:18,presidensi g indonesia hasil rumus peta jalan transisi energi,6,positif
1730,11/14/2022 17:18,g ciee pansos sm jokowi wkwk,0,netral
1731,11/14/2022 17:18,hai teman presiden siap ktt kepala negara hadir gembira sulit,11,positif
1732,11/14/2022 17:18,argentina g presiden argentina alberto fernandez bal sore bentuk ikut acara satusatunya presiden amerika selatan ktt g nusa esok bienvenidos,2,positif
1733,11/14/2022 17:18,biaya selenggara g murah iya tara komitmen fee balap tamiya beda g dampak langsung bal indonesia org iya min tri wartawannya inap hotel dsbnya plus bal indah direnov,14,positif
1734,11/14/2022 17:17,ajang promosi budaya jabar dunia fesyen forum g,0,netral
1735,11/14/2022 17:17,peduli pln alam ekonomi nasional hadir bangkit listrik energi baru dukung andal listrik temu puncak ktt g,21,positif
1736,11/14/2022 17:17,solar panel hasil uji coba oktober inovasi smart grid program transformasi pln teknologi sistem digital monitor kelola pasok energi listrik sesuai butuh beban,2,positif
1737,11/14/2022 17:17,pt usaha listrik negara pln gerak ekonomi nasional sedia bangkit listrik tenaga surya plts apung bal buat produk lokal,12,positif
1738,11/14/2022 17:17,puncak ktt g tunai tanggal november hotel the apurva kempinski nusa bal kepala negara anggota langsung kepala negara rusia brazil meksiko wakil jabat negara tsb,-6,negatif
